Hessed Clinic Masiro,Level 2,Medical Clinic,Siaya,Ugenya,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention"
Mufutu Medical Clinic,Level 2,Medical Clinic,Bungoma,Kanduyi,Operational,HIV Counselling & Testing
Kanduyi Health Center (CWSK),Level 2,Medical Clinic,Bungoma,Kanduyi,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Mbuni Dispensary,Level 2,Dispensary,Machakos,Matungulu,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kitambaasye Dispensary,Level 2,Dispensary,Machakos,Matungulu,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Sunton CFW Medical Clinic,Level 2,Medical Clinic,Nairobi,Kasarani,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention"
Oasis Medical Clinic,Level 2,Medical Clinic,Nairobi,Embakasi North,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
St Thomas Maternity Hospital,Level 3,Basic Health Centre,Mombasa,Likoni,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention"
Makongeni Dispensary,Level 2,Dispensary,Kiambu,Thika Town,Operational,"Nutrition assessment ,counselling and support ( The NACS process) for PLHIVs, Post-Exposure Prophylaxis (PEP), HIV Counselling & Testing, HEI - HIV exposed infants, Infection Prevention and control to mitigate HIV infection in the work place, Management of Sexually Transmitted Illness (STI), Condom Distribution & STI Prevention, HIV preventive Package, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Magina Health Center,Level 3,Basic Health Centre,Kisumu,Nyando,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Siala Kaduol,Level 2,Dispensary,Siaya,Gem,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention"
Badanrero Dispensary,Level 2,Dispensary,Marsabit,Moyale,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention"
Katolo-Manyatta Dispensary,Level 2,Dispensary,Kisumu,Nyando,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Nyakweri Health Centre,Level 2,Basic Health Centre,Homa Bay,Suba West,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Ruma Youth Friendly VCT Centre (Rarieda),Level 2,Medical Clinic,Siaya,Rarieda,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention"
The Hope Medical Centre-Awasi,Level 3,Medical Center,Kisumu,Nyando,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Real Healthcare Medical clinic,Level 2,Medical Clinic,Nakuru,Nakuru East,Closed,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kitengela Centre of Hope Medical Clinic,Level 2,Medical Clinic,Kajiado,Kajiado East,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Condom Distribution & STI Prevention"
Ajam Mission Health Centre,Level 3,Basic Health Centre,Kajiado,Kajiado West,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Barding Dispensary,Level 2,Dispensary,Siaya,Alego Usonga,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kamulu Medical Centre,Level 2,Medical Clinic,Nairobi,Kasarani,Operational,"HIV Counselling & Testing, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Saika Nursing Home,Level 3,Nursing Homes,Nairobi,Kasarani,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention"
Afraha Maternity And Nursing Home,Level 4,Primary care hospitals,Nakuru,Nakuru East,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Bargain Medical Clinic,Level 2,Medical Clinic,Nakuru,Nakuru East,Operational,HIV Counselling & Testing
Matutu Medical Clinic,Level 2,Medical Clinic,Nakuru,Nakuru West,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
CDN VCT,Level 2,VCT,Nakuru,Nakuru East,Closed,HIV Counselling & Testing
Upendo (PCEA) Dispensary,Level 2,Dispensary,Nakuru,Nakuru West,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Ziani Dispensary,Level 2,Dispensary,Kilifi,Kilifi South,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Helpers of Mary Dispensary,Level 2,Dispensary,Nakuru,Nakuru West,Closed,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Advent Med & Dentist Care Centre,Level 2,Medical Center,Nakuru,Nakuru East,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention"
Lomekwi Dispensary,Level 2,Dispensary,Turkana,Turkana North,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Uhuyi Dispensary,Level 2,Dispensary,Siaya,Ugunja,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kakunike Dispensary(Mwingi North),Level 2,Dispensary,Kitui,Mwingi North,Non-Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention"
Usiani Dispensary,Level 2,Dispensary,Kitui,Kitui Central,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Khalala Dispensary,Level 2,Dispensary,Bungoma,Webuye West,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Eluche Dispensary,Level 2,Dispensary,Kakamega,Mumias East,Operational,"Nutrition assessment ,counselling and support ( The NACS process) for PLHIVs, HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, HEI - HIV exposed infants, Infection Prevention and control to mitigate HIV infection in the work place, Management of Sexually Transmitted Illness (STI), Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Ngiitakito Dispensary,Level 2,Dispensary,Turkana,Turkana Central,Operational,"HIV Counselling & Testing, HEI - HIV exposed infants, Condom Distribution & STI Prevention"
Nasiger Dispensary,Level 2,Dispensary,Turkana,Loima,Operational,"HEI - HIV exposed infants, Condom Distribution & STI Prevention, HIV preventive Package, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Natoo Dispensary,Level 2,Dispensary,Turkana,Turkana North,Operational,"HIV Counselling & Testing, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Mwangaza Medical Clinic,Level 2,Medical Clinic,Mombasa,Nyali,Operational,"HIV Counselling & Testing, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Mutithi Dispensary,Level 2,Dispensary,Muranga,muranga south,Operational,"HIV Counselling & Testing, HEI - HIV exposed infants, Infection Prevention and control to mitigate HIV infection in the work place, Management of Sexually Transmitted Illness (STI), Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kamukuywa Dispensary,Level 2,Dispensary,Bungoma,Kimilili,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Nyamira Royal Clinic,Level 2,Medical Clinic,Nyamira,Nyamira,Operational,"HEI - HIV exposed infants, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Igorera Medical Clinic,Level 2,Medical Clinic,Kisii,Bomachoge Borabu,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Keragia Health Centre,Level 3,Basic Health Centre,Kisii,Bomachoge Chache,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Unity Maternity & Nursing Home,Level 3,Nursing and Maternity Home,Nairobi,Embakasi West,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Mavindu Dispensary,Level 2,Dispensary,Makueni,Mbooni,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Children's Support Centre Emurembe,Level 2,Medical Clinic,Vihiga,Emuhaya,Operational,HIV Counselling & Testing
New Mwema Medical Clinic ,Level 2,Medical Clinic,Kilifi,Kilifi South,Closed,HIV Counselling & Testing
Pumzika Medical Care,Level 2,Medical Clinic,Kilifi,Kilifi South,Operational,Condom Distribution & STI Prevention
Ligala dispensary,Level 2,Dispensary,Siaya,Ugenya,Operational,"HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Kaunguni Health Centre,Level 3,Basic Health Centre,Makueni,Kibwezi West,Closed,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Bukwala SDA Dispensary,Level 2,Medical Clinic,Kakamega,Khwisero,Closed,"HIV Counselling & Testing, Condom Distribution & STI Prevention"
Bura Health Centre,Level 3,Basic Health Centre,Taita Taveta,Mwatate,Operational,"Nutrition assessment ,counselling and support ( The NACS process) for PLHIVs, Post-Exposure Prophylaxis (PEP), HIV Counselling & Testing, HEI - HIV exposed infants, Infection Prevention and control to mitigate HIV infection in the work place, Management of Sexually Transmitted Illness (STI), Condom Distribution & STI Prevention, HIV preventive Package, EMTCT-Elimination of Mother to Child  Transmission of HIV"
St Patricks Dispensary,Level 2,Dispensary,Mombasa,Jomvu,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Gandini Dispensary,Level 2,Dispensary,Kilifi,Magarini,Operational,HIV Counselling & Testing
Maasai Mara University College Clinic,Level 2,Dispensary,Narok,Narok Central,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention"
Imani Yako Medical Clinic - Joska,Level 2,Medical Clinic,Machakos,Matungulu,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Nyamatwoni Dispensary,Level 2,Dispensary,Kisii,Bonchari,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Matungulu Medical Centre,Level 2,Medical Clinic,Machakos,Matungulu,Operational,"HIV Counselling & Testing, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
Ahero Medical Centre,Level 3,Medical Center,Kisumu,Nyando,Operational,"HIV risk reduction services for prioity populations and geographies, HIV Counselling & Testing, Infection Prevention and control to mitigate HIV infection in the work place, Condom Distribution & STI Prevention, EMTCT-Elimination of Mother to Child  Transmission of HIV"
